DocID,SentID,DecisionToInclude,docLen,SentLen,SentAVG,TF,IDF,strSeg
16,45,0,292,186,0.64,0.28,51.58,أما علم الوراثة المجموعي Population genetics فيأخذ بعين الاعتبار كامل و مجمل المجموعة السكانية population أما النظاميات فتدرس مجالا متعدد الأنواع من الذراري lineage أنواع من أصل مشترك  .
16,46,0,292,115,0.39,0.36,24.11,المجموعات الحيوية المترابطة بعلاقات و مواطنها تدرس في إطار علم البيئة و علم الأحياء التطوري evolutionary biology  .
16,47,0,292,84,0.29,0.13,21.84,أحد أحدث العلوم البيولوجية حاليا هو علم الأحياء الفلكي astrobiology أو xenobiology .
16,48,0,292,46,0.16,0.07,14.66,الذي يدرس إمكانية وجود حياة خارج كوكب الأرض  .
17,1,1,379,32,0.08,0.06,8.8,﻿كيمياء هى في الأصل كلمة عربية .
17,2,1,379,98,0.26,0.19,26.05,مثل السيمياء ، مأخوذة من الكمي وهو الشجاع ، و المتكمي في سلاحه أي المتغطي المتستر بالدرع والبيضة .
17,3,1,379,79,0.21,0.1,19.54,، وسميت كذلك لأن الكيمياءيين القدماء كانوا يحتفظون بمعلوماتهم سرية عن الآخرين .
17,4,1,379,69,0.18,0.1,16.12,، وتعنى كمصطلح العلم الذى يدرس المادة وتفاعلاتها وعلاقاتها بالطاقة  .
17,5,0,379,34,0.09,0.04,8.74,ونظرا لتعدد وإختلاف حالات المادة .
17,6,1,379,57,0.15,0.16,16.36,، والتى عادة ما تكون في شكل ذرات ، فإن الكيميائين غالبا .
17,7,1,379,75,0.2,0.06,17.12,ما يقوموا بدراسة كيفية تفاعل الذرات لتكوين الجزيئات وكيفية تفاعل الجزيئات .
17,8,1,379,16,0.04,0.04,3.86,مع بعضها البعض .
17,9,1,379,107,0.28,0.08,20.62,والكيمياء هو علم يدرس العناصر الكيميائية والمواد الكيميائية و التركيب والخواص والبناء والتحولات المتبادلة .
17,10,1,379,37,0.1,0.04,7.87,فيما بينها اي التفاعلات الكيميائية  .
17,11,1,379,49,0.13,0.08,13.54,حاول الإنسان عبر العصور أن يبحث في طبيعة العالم .
17,12,1,379,41,0.11,0.09,12.52,الذي حوله ، وذلك بدافع غريزة حب المعرفة .
17,13,1,379,49,0.13,0.14,13.59,، ومن خلال ذلك ، تم الكثير من الاكتشافات المهمة .
17,14,1,379,42,0.11,0.05,9.08,التي ساعدت على تطوير العلوم والتكنولوجيا .
17,15,1,379,61,0.16,0.1,12.68,ومن ضمنها علم الكيمياء وهو علم يعنى بطبيعة المادة ومكوناتها .
17,16,1,379,38,0.1,0.08,8.56,، وكذلك بكيفية تفاعل المواد المختلفة .
17,17,0,379,115,0.3,0.15,30.41,مع بعضها بعضا ، وعلى هذا تكون وظيفة العالم الكيميائي الأساسية هي معرفة أكبر قدر ممكن من المعلومات عن طبيعة المادة .
17,18,0,379,31,0.08,0.07,8.58,التي أوجدها الله في هذا الكون .
17,19,0,379,22,0.06,0.06,1.99,بدايات علم الكيمياء  .
17,20,0,379,48,0.13,0.11,10.86,تعود بدايات علم الكيمياء إلى زمن موغل في القدم .
17,21,0,379,28,0.07,0.1,8.65,، فلقد أختلف في مكان نشأته .
17,22,0,379,51,0.13,0.12,13.44,، قيل أن بداياته كانت في القرن الثالث قبل الميلاد .
17,23,0,379,27,0.07,0.09,6.62,، كما أن الحضارات القديمة .
17,24,0,379,69,0.18,0.1,18.56,التي سادة كلا من الصين والهند كانت تعتبر المعالجة الكيميائية من بين .
17,25,0,379,28,0.07,0.04,8.05,ما يتقنونه مهارة وحذقا وأن .
17,26,0,379,69,0.18,0.07,17.48,هذه المعرفة والبراعة انتشرتا غربا إلى إمبراطوريتي فارس ومصر القديمة .
17,27,0,379,67,0.18,0.07,18.51,حيث كان دبغ الجلود وصناعة الأصباغ ومستحضرات التجميل من بين الفنون .
17,28,0,379,72,0.19,0.1,16.82,التي مارسها المصريون ، وتعتبر الإسكندرية المركز الأول للكيمياء القديمة .
17,29,0,379,26,0.07,0.04,6.9,حيث تأثرت بفلسفة الإغريق .
17,30,0,379,35,0.09,0.04,10.51,بعد قيام الإسكندر الأكبر بفتح مصر .
17,31,0,379,58,0.15,0.11,15.82,، حيث جذب إليها الكثير من الإغريق فارتبطت مهارة المصريين .
17,32,0,379,65,0.17,0.09,16.46,مع نظريات الإغريق مما أدى إلى ظهور أولئك الذين يمارسون الكيمياء .
17,33,0,379,41,0.11,0.08,13.15,، ونسب إليها أنها موطن البحث لهذا العلم .
17,34,0,379,68,0.18,0.08,18.63,الذي يحيل المعادن العادية إلى معادن ثمينة ويعيد الشباب إلى الإنسان .
17,35,0,379,65,0.17,0.13,15.9,، وتزامن مع ظهور الكيمياء القديمة ظهور التنجيم واختلط بها السحر .
17,36,0,379,69,0.18,0.1,15.63,كما سيطرت الرمزية على هذه الكيمياء في العصور الوسطى وأغرقها الغموض  .
17,37,1,379,33,0.09,0.08,4.29,مساهمة العرب في تطوير الكيمياء  .
17,38,0,379,87,0.23,0.12,21.42,عندما فتح العرب مصر سنة ولا ريب أن أولئك الفاتحين أسهموا بقدر موفور في تطوير الكيمياء .
17,39,1,379,62,0.16,0.1,16.79,، حيث يعتبرون أول من اشتغل بالكيمياء كعلم له قواعده وقوانينه .
17,40,0,379,32,0.08,0.08,8.63,، وذلك منذ القرن الثاني الهجري .
17,41,1,379,41,0.11,0.1,10.59,، وطبقوا إنتاجهم في الصيدلية بصفة خاصة  .
17,42,1,379,83,0.22,0.09,20.8,وما زال الإلتحام بين شتى المفاهيم لعلوم الكيمياء القديمة ينم عن اللفظ العربي نفسه .
17,43,1,379,52,0.14,0.07,13.6,مثل ألوخيمياء وهو الشكل الإغريقي الذي يطلق على مصر .
17,44,0,379,45,0.12,0.05,13.93,كذلك أصل كلمة كحول وهو عربي بمعنى غول وغربت .
17,45,0,379,50,0.13,0.05,14.74,هذه الكلمة أو حولت على اللغة الغربية بهذه الصفة  .
17,46,0,379,126,0.33,0.15,28.95,و استمرت أصول الكيمياء العربية مرجعا للغرب إبان القرون الوسطى وانتقلت ترجمات أعمالهم إلى أوروبا في القرن الثاني عشر الميلادي .
17,47,0,379,84,0.22,0.08,23.59,والتي اشتهرت بعد أن وصل الفتح العربي إلى الأندلس سنة711م يحمل معه المعارف العربية  .
17,48,0,379,91,0.24,0.09,22.01,وفي الجامعات العربية ببرشلونة وطليطلة تعلم طالبوا العلم من جميع أنحاء أوروبا فن الكيمياء  .
17,49,0,379,18,0.05,0.05,1.55,الكيمياء الحديثة .
17,50,0,379,71,0.19,0.09,16.64,يرجع تاريخ الكيمياء الحديثة إلى القرن السابع عشر الميلادي بأبحاث بويل .
17,51,0,379,73,0.19,0.09,20.72,الذي قسم الأجسام إلى مواد أولية عناصر ومركبات و مخاليط و تلت أبحاث بلاك .
17,52,0,379,35,0.09,0.08,7.02,، ولافوازيية عن الاحتراق والتأكسد .
17,53,0,379,40,0.11,0.08,10.53,ثم برتلي الذي اكتشف الأكسجين في الهواء .
17,54,0,379,73,0.19,0.13,21.49,، ثم كافندش الذي اكتشف تكوين الماء ثم دالتون الذي وضع النظرية الذرية عن .
17,55,0,379,79,0.21,0.13,14.86,تكون المادة وتعرف الكيمياء الحديثة بأنها علم طبيعي في تكوين المادة والتغييرات .
17,56,0,379,65,0.17,0.05,20.01,التي تحدث فيها تحت تغييرات مختلفة تفقد الجسم مظهره الخاص وصفاته .
17,57,0,379,39,0.1,0.09,12.92,التي يتميز بها ، إذ تتبدل مادته بأخرى .
17,58,0,379,68,0.18,0.05,17.6,ذات خواص وصفات جديدة وتوصف مظاهر المواد وسلوكها بالخواص الكيميائية .
17,59,0,379,71,0.19,0.1,17.77,، أي تعرف بذلك وتبين تلك الخواص الكيميائية إبان التفاعلات بالمعادلات  .
18,1,0,140,99,0.71,0.23,12.37,﻿السحابة أو الغيمة عبارة عن تجمع مرئي لجزيئات دقيقة من الماء أو الجليد أو كليهما معا يتراوح قطرها .
18,2,1,140,64,0.46,0.14,8.03,ما بين 1 إلى 100 ميكرون تبدو سابحة في الجو على ارتفاعات مختلفة .
18,3,0,140,39,0.28,0.06,5.32,كما تبدو بأشكال وأحجام وألوان متباينة .
18,4,0,140,122,0.87,0.29,14.04,، كما تحتوي على بخار الماء والغبار وكمية هائلة من الهواء الجاف ومواد سائلة أخرى وجزيئات صلبة منبعثة من الغازات الصناعية  .
18,5,1,140,50,0.36,0.15,5.06,تعتبر السحب عبارة عن شكل من أشكال الرطوبة الجوية .
18,6,1,140,33,0.24,0.07,3.99,التي يمكن رؤيتها بالعين المجردة .
18,7,0,140,56,0.4,0.19,6.56,، حيث أن الشمس ، التي تعتبر المحرك الأساسي لدورة الماء .
18,8,1,140,24,0.17,0.07,2.57,، تقوم بتسخين المحيطات .
18,9,0,140,53,0.38,0.21,4.87,التي تحول جزءا من مياهها من حالتها السائلة إلى بخار .
18,10,1,140,221,1.58,0.41,26.97,، فتقوم التيارات الهوائية المتصاعدة بأخذ بخار الماء إلى داخل الغلاف الجوي (حيث درجات الحرارة المنخفضة) فيتكاثف الهواء المشبع ببخار الماء مكونا بذلك جزيائات الماء السائلة أو المتجمدة فتمتزج بذرات الغبار مشكلة بذلك السحب  .
18,11,1,140,93,0.66,0.31,11.26,بما أن درجة كثافة السحب هي من 10 إلى 100 مرة أقل من درجة كثافة الهواء فإنها تطفوا في السماء .
18,12,1,140,70,0.5,0.17,7.64,، أما ما يفسر تحرك السحب عبر الرياح هو الحركة الدائمة لجزيئات الهواء .
18,13,1,140,51,0.36,0.17,6.38,التي تدفع كل الكتل التي تحتك بها بما في ذلك السحب .
18,14,0,140,38,0.27,0.12,4.03,تنقسم السحب حسب ارتفاعها إلى 3 أقسام .
18,15,0,140,24,0.17,0.09,2.79,: السحب عالية الارتفاع .
18,16,0,140,49,0.35,0.14,4.22,، السحب متوسطة الارتفاع والسحب منخفضة الارتفاع  .
18,17,0,140,53,0.38,0.14,4.14,تنقسم كل مجموعة من المجموعات الثلاثة إلى عدة أنواع  .
19,1,1,216,56,0.26,0.15,5.03,﻿ عمان - الرأي - اكد المهندس نضال الحديد امين عمان على .
19,2,1,216,137,0.63,0.25,13.75,ان امانة عمان الكبرى ملتزمة بوجود ضمان رقابة دائمة ومستمرة بعدم طرح النفايات في مكب الرصيفة منذ الانتهاء من استخدامه بداية العام الحالي .
19,3,1,216,50,0.23,0.12,2.87,واوضح المهندس الحديد ان الروائح الصادرة من المكب .
19,4,0,216,76,0.35,0.12,8.54,والتي اشتكى منها سكان المنطقة لا تصدر من مصنع الغاز انما تنبعث جراء التخمر .
19,5,0,216,27,0.12,0.09,1.91,الذي يحدث من المكب القديم .
19,6,0,216,83,0.38,0.11,10.04,والتي لا تنتهي بنهاية طرح النفايات فيه بل تستمر لعدة سنوات والحل الوحيد للتخلص من .
19,7,0,216,63,0.29,0.14,5.67,هذه الغازات والروائح المنبعثة من المكب هي عن طريق سحب الغازات .
19,8,0,216,76,0.35,0.17,6.64,من خلال ابار خاصة لذلك والعمل على تحويلها من طاقة حرارية الى طاقة كهربائية .
19,9,0,216,36,0.17,0.06,3.93,وهي العملية التي تسمى بتبريد المكب .
19,10,0,216,163,0.75,0.41,9.44,واكد المهندس الحديد خلال الاحتفال الذي أقيم في مصنع الغاز الحيوي التابع لامانة عمان تكريما من بلدية الرصيفة لجهود امين عمان في العمل على اغلاق مكب نفايات الرصيفة .
19,11,0,216,26,0.12,0.09,2.2,وان التربة في موقع المكب .
19,12,0,216,97,0.45,0.1,12.79,بعد تبريده سوف تكون صالحه للزراعة مما يسهم بتحويل موقع المكب الى حديقة عامة لخدمة اهالي المنطقة .
19,13,0,216,92,0.43,0.19,7.74,كما ابدى المهندس الحديد مساعدة الامانة لبلدية الرصيفة في مقاومة الحشرات والتخلص من القوارض .
19,14,0,216,43,0.2,0.13,3.63,من خلال عمليات الرش بشكل دوري في المنطقة  .
19,15,1,216,84,0.39,0.13,9.53,وقدم الدكتور حسين زكي المساعد الصحي في امانة عمان شرحا تفصيليا حول الخطة المتكاملة .
19,16,1,216,49,0.23,0.15,2.18,التي تعمل امانة عمان على اتباعها في تبريد المكب .
